"Product Name","Product Description","ProductCode","Media Standard URL 1","Category"
"Yuba Mundo Classic Cargo Bike","The popular Mundo Cargo Bike is the best way to carry what matters. This simple, comfy 7-speed version is a practical way to carry friends, multiple kids, groceries, sport equipment or delivery boxes.","5112521","https://img4demo.herokuapp.com/image/ntogear/5112521AC8-0/jpg","Cycle/Bikes/Specialty Bikes"
"Yuba Boda Boda Bike","The Yuba Boda Boda is a compact cargo bike that bears heavy loads without sacrificing handling or comfort so you can get efficiently around town with kids, groceries and other cargo.","5112527","https://img4demo.herokuapp.com/image/ntogear/5112527A65-0/jpg","Cycle/Bikes/Specialty Bikes"
"Yuba Boda Boda Step-Through Bike","The Yuba Boda Boda step-through bike is a compact cargo bike that bears heavy loads without sacrificing handling or comfort, so you can get efficiently around town with kids, groceries and cargo.","5112528","https://img4demo.herokuapp.com/image/ntogear/5112528AS5-0/jpg","Cycle/Bikes/Specialty Bikes"
"Diamondback Clutch 2 27.5 Women's Bike - 2017","A women's trail bike with Level Link suspension design, the Diamondback Clutch 2 27.5 bike is the most progressive female mountain bike they've made to date—a 130/150mm trail bike built to rip.","5112556","https://img4demo.herokuapp.com/image/ntogear/5112556AXP-0/jpg","Cycle/Bikes/Mountain Bikes"
"Electra Townie 3i EQ Step-Through Women's Bike","With an upright seating position that lets you see the world as well as matching fenders and lights, the Electra Townie 3i EQ Step-Through women's bike delivers comfort, style and loads of adventure.","5112572","https://img4demo.herokuapp.com/image/ntogear/5112572A3I-0/jpg","Cycle/Bikes/Specialty Bikes"
"Tern Node D7i Folding Bike","Ready for your commute, errands and urban trips, the Tern Node D7i folding bike packs down small. And it sports a low-maintenance, internal gear hub and built-in lighting with a power-generating hub.","5112589","https://img4demo.herokuapp.com/image/ntogear/5112589ATY-0/jpg","Cycle/Bikes/Specialty Bikes"
"Tern Link C8 Folding Bike","With wide, 8-speed gearing for climbing hills and rolling through the city, the Tern Link C8 folding bike packs down small and comes with built-in fenders and a rack.","5112595","https://img4demo.herokuapp.com/image/ntogear/5112595ATY-0/jpg","Cycle/Bikes/Specialty Bikes"
"Yuba Mundo Lux Cargo Bike","The Yuba Mundo Lux cargo bike fits nearly the whole family onboard, and rides like it's on a cushion of air. It's also got all the bells and whistles component-wise for years of adventure.","5112600","https://img4demo.herokuapp.com/image/ntogear/5112600AR8-0/jpg","Cycle/Bikes/Specialty Bikes"
"Salsa Redpoint Carbon SLX 27.5 Bike","Dive headlong into rough and remote backcountry terrain with the Salsa Redpoint Carbon SLX 27.5 mountain bike. It offers 150mm of travel for tackling the wild unknown.","5112679","https://img4demo.herokuapp.com/image/ntogear/5112679AC8-0/jpg","Cycle/Bikes/Mountain Bikes"
"Salsa Journeyman Flat Bar Claris 650 Bike","An excellent entry-level choice for those dreaming of expanding their all-road horizons, the Salsa Journeyman Flat Bar Claris 650 bike is at home on gravel rides and light tours.","5112680","https://img4demo.herokuapp.com/image/ntogear/5112680AC8-0/jpg","Cycle/Bikes/Road Bikes"
"Cannondale Cujo 1 27.5+ Bike","Fear no trail when you're riding the Cannondale Cujo 1 27.5+ bike. A meticulously engineered frame, plus-size tires and confident handling will up your game—even on rocky, technical terrain.","5112686","https://img4demo.herokuapp.com/image/ntogear/5112686AAC-0/jpg","Cycle/Bikes/Mountain Bikes"
"Cannondale Trail 5 27.5/29 Bike - 2018","Enjoy stability and agility in a light, smooth-riding package. The Cannondale Trail 5 bike has unbeatable performance and value with a Shimano Deore 10-speed drivetrain and RockShox front suspension.","5112687","https://img4demo.herokuapp.com/image/ntogear/5112687AXL-0/jpg","Cycle/Bikes/Mountain Bikes"
"Cannondale Scarlet 1 27.5+ Women's Bike - 2018","On the Cannondale Scarlet 1 27.5+ women's bike, you can turn, ""That looks pretty sketchy,"" into ""I just did that!"" Its hefty 27.5+ wheels and 2.8 in. tires bite into dirt and smooth out bumps.","5112688","https://img4demo.herokuapp.com/image/ntogear/5112688A91-0/jpg","Cycle/Bikes/Mountain Bikes"
"Cannondale Synapse AL Disc Tiagra Women's Bike - 2018","From fast group rides to daily commutes, the low weight, comfy sporty position and smooth ride of the Cannondale Synapse AL Disc Tiagra women's bike will have you riding faster, longer and more often.","5112689","https://img4demo.herokuapp.com/image/ntogear/5112689AAR-0/jpg","Cycle/Bikes/Road Bikes"
"Cannondale Quick CX 1 Bike - 2018","Fast and smooth on pavement, and composed and confident on dirt and gravel, the Cannondale Quick CX 1 bike is a faithful partner for fitness, commuting and exploration.","5112690","https://img4demo.herokuapp.com/image/ntogear/5112690AVR-0/jpg","Cycle/Bikes/Hybrid Bikes"
"Cannondale Althea 1 Women's Bike","With tires offering confident control on both pavement and dirt, wide-ranging 1x11 SRAM GX gearing and a sporty, upright riding position, the Cannondale Althea 1 offers fast, fun adventures anywhere.","5112691","https://img4demo.herokuapp.com/image/ntogear/5112691AK9-0/jpg","Cycle/Bikes/Hybrid Bikes"
"Cannondale Althea 2 Women's Bike","Lightweight air-sprung fork, easy-pedaling 2x9 drivetrain and the confidence of a flat-bar cockpit make the Cannondale Althea 2 a great choice for exploring back roads or commuting on cobblestones.","5112692","https://img4demo.herokuapp.com/image/ntogear/5112692ARL-0/jpg","Cycle/Bikes/Hybrid Bikes"
"Cannondale Althea 3 Women's Bike","Wide-ranging 24-speed gearing, upright position and tires with small, tightly spaced knobs encourage exploration and enhance confidence as you ride the Cannondale Althea 3 women's bike on any surface.","5112693","https://img4demo.herokuapp.com/image/ntogear/5112693ALH-0/jpg","Cycle/Bikes/Hybrid Bikes"
"Diamondback El Oso Dos Fat Bike - 2017","The fastest human alive topped out at 27 mph. Fastest bear? 35 mph. The takeaway? Bears are fast—particularly this bear, El Oso Dos fat bike from Diamondback.","5112694","https://img4demo.herokuapp.com/image/ntogear/5112694AR6-0/jpg","Cycle/Bikes/Mountain Bikes"
"Diamondback El Oso Uno Fat Bike - 2018","When your 2-wheeled adventure is all about the traction, hop aboard the Diamondback El Oso Uno fat bike and let its massive tires carry you over rocks, sand and snow with ease.","5112695","https://img4demo.herokuapp.com/image/ntogear/5112695AXL-0/jpg","Cycle/Bikes/Mountain Bikes"
"Salsa Timberjack 20"" Plus Kids' Bike","Salsa Timberjack 20 is destined to usher in the next gen of off-road bicycle explorers. It might also make parents wish they could travel back in time and restart their own cycling lives with it.","5112696","https://img4demo.herokuapp.com/image/ntogear/5112696A3Q-0/jpg","Cycle/Bikes/Kids"
"Salsa Timberjack 24"" Plus Kids' Bike","As budding cyclists grow, so do their horizons. Salsa Timberjack 24 helps turn your kid's daydreams into reality, being there for family camp adventures or solo missions in the nearby woods.","5112697","https://img4demo.herokuapp.com/image/ntogear/5112697AHG-0/jpg","Cycle/Bikes/Kids"
"Cannondale Cujo 20 Plus Kids' Bike","Give your young cyclist the gift of traction and comfort on the Cannondale Cujo 20 Plus kids' bike. Plus-size tires and a light, agile feel make it ideal for learning trail skills with fewer spills.","5112698","https://img4demo.herokuapp.com/image/ntogear/5112698BAC-0/jpg","Cycle/Bikes/Kids"
"Cannondale Cujo 24 Plus Kids' Bike","With confidence-inspiring grip and a comfortable ride, the Cannondale Cujo 24 Plus kids' bike sports big tires but light weight to help little riders tame the trails and advance their skills.","5112700","https://img4demo.herokuapp.com/image/ntogear/5112700AAA-0/jpg","Cycle/Bikes/Kids"
"Cannondale Trail Balance 12 Kids' Bike","Start 'em off right with a pedal-free, skill-building machine. The Cannondale Trail Balance 12 kids' bike introduces your little one to 2-wheeled fun with a light alloy frame and single-sided fork.","5112701","https://img4demo.herokuapp.com/image/ntogear/5112701AAA-0/jpg","Cycle/Bikes/Kids"
"Cannondale Quick CX 2 Bike - 2018","The Cannondale Quick CX 2 bike is fast and fun, from pavement to dirt to potholed city streets. A mountain-bike-inspired frame, front suspension, multisurface tires and disc brakes give a solid ride.","5112702","https://img4demo.herokuapp.com/image/ntogear/5112702A0M-0/jpg","Cycle/Bikes/Hybrid Bikes"
"Cannondale Trail 2 27.5/29 Bike - 2018","With confident geometry, advanced frame tech, and smooth-shifting Shimano XT and SLX components, the Cannondale Trail 2 27.5/29 bike is ready for everything from casual cruising to full-on XC racing.","5112703","https://img4demo.herokuapp.com/image/ntogear/5112703AVT-0/jpg","Cycle/Bikes/Mountain Bikes"
"GHOST Square Cross 1.8 Bike - 2018","With quick and smooth riding on the asphalt and confidence and comfort on gravel roads, the GHOST Square Cross 1.8 bike rides in true urban crossover style.","5112726","https://img4demo.herokuapp.com/image/ntogear/5112726AS1-0/jpg","Cycle/Bikes/Hybrid Bikes"
"GHOST Square Cross 4.8 Bike - 2018","With hydraulic disc brakes, Shimano Deore components and 50mm of front travel for bumps, the sleek GHOST Square Cross 4.8 hybrid bike rolls equally well on paths and trails.","5112727","https://img4demo.herokuapp.com/image/ntogear/5112727AS3-0/jpg","Cycle/Bikes/Hybrid Bikes"
"GHOST Square Cross 1.8 Step-Through Women's Bike - 2018","With urban crossover style, the GHOST Square Cross 1.8 step-through women's bike supplies quick and smooth riding on the asphalt, and confidence and comfort on gravel roads.","5112728","https://img4demo.herokuapp.com/image/ntogear/5112728AS2-0/jpg","Cycle/Bikes/Hybrid Bikes"
"GHOST FR AMR 6.7 Bike - 2018","On the mountain, you want the best possible performance at a fair price. The GHOST FR AMR 6.7 offers great traction to stay glued to the ground when needed but has plenty of play built in.","5112733","https://img4demo.herokuapp.com/image/ntogear/5112733A3Q-0/jpg","Cycle/Bikes/Mountain Bikes"
"Yuba Flip Flop Balance Kids' Bike","Built for kids 15 mos. to 6 yrs old., the Yuba Flip Flop balance bike teaches them how to ride without the use of training wheels, and then grows with them thanks to the reversible design.","5112734","https://img4demo.herokuapp.com/image/ntogear/5112734ARY-0/jpg","Cycle/Bikes/Kids"
"GHOST Square Cross 6.8 AL Bike - 2018","Made for casual enthusiasts and beginner riders, the GHOST Square Cross 6.8 hybrid bike provides easy-rolling capability with 60mm of terrain-smoothing travel on paved roads and backwoods trails.","5112735","https://img4demo.herokuapp.com/image/ntogear/5112735AS4-0/jpg","Cycle/Bikes/Hybrid Bikes"
"Salsa Redpoint NX1 27.5 Bike","For rough, remote mountain terrain, the Salsa Redpoint NX1 27.5 bike helps you boldly venture beyond the borders of your imagination without concern for overreaching the capabilities of your tools.","5112736","https://img4demo.herokuapp.com/image/ntogear/5112736AE6-0/jpg","Cycle/Bikes/Mountain Bikes"
"Yuba Spicy Curry Bosch Electric Bike","Made for long-distance missions, the Yuba Spicy Curry Bosch electric cargo bike receives a boost from its efficient Bosch eBike system and a low center of gravity that lets you churn your way uphill.","5112738","https://img4demo.herokuapp.com/image/ntogear/5112738BHK-0/jpg","Cycle/Bikes/Electric Bikes"
"Tern Link D8 Folding Bike","Whether your trip is exclusively on 2 wheels or in combination with buses, trains or automobiles, the Tern Link D8 folding bike is your everyday travel companion when exploring the urban jungle.","5112741","https://img4demo.herokuapp.com/image/ntogear/5112741BH5-0/jpg","Cycle/Bikes/Specialty Bikes"
"Salsa Journeyman Claris 700 Bike","Fulfill missions from gravel racing to rail-to-trail excursions aboard the Salsa Journeyman Claris 700 bike. This aluminum road bike rides on wide tires that are friendly to loose surfaces.","5112743","https://img4demo.herokuapp.com/image/ntogear/5112743A3Q-0/jpg","Cycle/Bikes/Road Bikes"
